Religion,Cohort,Residence,Gender,Membership
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Male,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
None,Late Weimar,Urban,Female,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Male,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
Protestant,3rd Reich,Urban,Female,No
